Institution,Country,Latitude,Longitude,CurrentRank,LastRank,Size,Focus,Research,Age,Status,Academicscorerscore,Academicrankrank,Employerscore,Employerrank,FacultyStudentscore,FacultyStudentrank,CitationsPerFacultyscore,CitationsPerFacultyrank,InternationalFacultyscore,InternationalFacultyrank,InternationalStudentscore,InternationalStudentrank,OverallScore,anno,pca_1,pca_2,color
COLORADO STATE UNIVERSITY,United States,40.5749825,-105.0847257,450,490,L,CO,VH,5,A,18.8,432,22.0,433,40.0,386,28.2,449,34.5,423.0,10.0,601.0,25.7,2019,-0.038805041553642,-0.9172758763864872,blue
COLUMBIA UNIVERSITY,United States,40.8045,-73.9572,16,18,L,FC,VH,5,B,99.7,12,97.4,23,100.0,19,59.2,167,40.4,377.0,96.2,72.0,88.5,2019,5.851665293574071,-0.834485522061772,red
COMENIUS UNIVERSITY IN BRATISLAVA,Slovakia,48.1524,17.0703,800,750,L,CO,VH,4,A,0.0,0,0.0,0,37.3,410,0.0,0,,0.0,18.4,540.0,15.3,2019,-1.8910459193347613,0.2271305648608127,blue
COMSATS INSTITUTE OF INFORMATION TECHNOLOGY,Pakistan,33.651592,73.156456,800,1000,XL,CO,HI,2,A,0.0,0,22.3,425,36.8,414,0.0,0,0.0,0.0,0.0,0.0,15.3,2019,-2.5691982252573125,0.706272189333003,blue
CONCORDIA UNIVERSITY,Canada,45.497406,-73.577102,464,440,XL,CO,VH,3,A,14.4,501,38.2,239,6.8,601,28.1,451,83.3,197.0,87.8,115.0,25.2,2019,0.5425011451759686,2.511975217983611,blue
COPENHAGEN BUSINESS SCHOOL,Denmark,55.6756389,12.563413,1000,1000,L,SP,VH,5,A,0.0,0,24.6,395,0.0,0,39.2,333,88.8,174.0,73.1,174.0,0.0,2019,-1.4106565767542485,1.6393802924620309,blue
CORNELL UNIVERSITY,United States,42.4485,-76.4786,14,14,L,FC,VH,5,B,98.7,20,90.5,48,70.4,195,95.9,22,93.3,142.0,77.0,160.0,90.5,2019,6.19717914689866,-0.1422409154807032,red
CORVINUS UNIVERSITY OF BUDAPEST,Hungary,47.48499806,19.054833114,1000,1000,M,FO,VH,5,A,0.0,0,25.9,376,0.0,0,0.0,0,,0.0,34.1,395.0,14.2,2019,-2.1571789765939307,0.1443847555344672,blue
COVENTRY UNIVERSITY,United Kingdom,52.408054,-1.510556,580,600,L,CO,HI,3,A,0.0,0,39.0,236,0.0,0,0.0,0,73.1,234.0,99.8,28.0,21.0,2019,-0.397653254160737,2.7399337723001564,blue
CRACOW UNIVERSITY OF TECHNOLOGY,Poland,50.071667,19.944167,1000,1000,L,FO,HI,4,A,0.0,0,0.0,0,32.8,466,0.0,0,,0.0,,0.0,14.2,2019,-2.382182685987884,0.6037821686426027,blue
CRANFIELD UNIVERSITY,United Kingdom,52.0707,-0.6233,1000,1000,S,CO,VH,4,A,0.0,0,26.6,367,99.8,27,51.1,223,97.7,101.0,100.0,8.0,0.0,2019,-0.4195529819877867,2.306077665521684,blue
CURTIN UNIVERSITY,Australia,-32.0047,155.8941,250,262,L,CO,VH,3,A,30.0,271,44.1,205,24.7,572,42.8,301,100.0,23.0,59.2,248.0,38.0,2019,1.754121646592113,1.9688244414083915,blue
CZECH TECHNICAL UNIVERSITY IN PRAGUE,Czech Republic,50.1013,14.3864,540,500,L,SP,VH,5,A,18.5,440,43.9,208,28.2,526,0.0,0,0.0,0.0,44.0,322.0,22.5,2019,-0.3269566440202866,-0.8447248395747203,blue
DALHOUSIE UNIVERSITY,Canada,44.6370765,-63.590612,279,279,L,FC,VH,5,A,19.1,426,18.7,483,24.4,578,62.1,139,100.0,48.0,76.9,161.0,35.7,2019,1.7847168746141624,1.103463569881787,blue
DALIAN UNIVERSITY OF TECHNOLOGY,China,38.878305,121.524153,580,600,XL,CO,VH,4,A,0.0,0,0.0,0,0.0,0,62.0,142,0.0,0.0,0.0,0.0,21.0,2019,-1.3141097786024432,-0.4964279214935155,blue
DANKOOK UNIVERSITY,South Korea,37.321547,127.1266985,750,750,L,FC,HI,5,B,0.0,0,0.0,0,66.6,217,0.0,0,0.0,0.0,0.0,0.0,17.1,2019,-1.8444118376295096,-1.4483074893036303,blue
DARTMOUTH COLLEGE,United States,43.70354,-72.2888425,183,169,M,FC,VH,5,B,21.9,376,34.5,278,79.5,151,77.0,72,5.0,601.0,37.4,368.0,45.8,2019,2.0925436112796683,-1.3817676728856938,blue
DE LA SALLE UNIVERSITY,Philippines,14.56473,120.993796,1000,750,L,CO,MD,5,B,0.0,0,31.4,303,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-2.297614854547348,-1.0517456568320165,blue
DEAKIN UNIVERSITY,Australia,-37.846971,145.114309,309,293,XL,FC,HI,3,A,28.1,299,43.6,209,7.9,601,42.0,309,97.2,109.0,68.7,197.0,34.0,2019,1.4543426197875482,2.2196297311562936,blue
DELFT UNIVERSITY OF TECHNOLOGY,Netherlands,52.0022175,4.371763,52,54,L,CO,VH,5,A,69.3,83,83.9,61,48.5,313,90.2,34,98.6,85.0,86.7,121.0,73.3,2019,5.14487685740046,0.4831840223914875,red
DIPONEGORO UNIVERSITY,Indonesia,-7.048721,110.438082,1000,1000,XL,FC,MD,4,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-3.108564534373996,-0.3009237337161131,blue
DONGGUK UNIVERSITY,South Korea,37.558227,126.999829,432,480,L,FC,HI,5,B,10.1,501,11.0,501,85.2,117,8.3,601,16.1,580.0,35.6,384.0,26.5,2019,-0.0697576965144987,-1.0010962921559032,blue
DOSHISHA UNIVERSITY,Japan,35.0300045,135.760973,1000,1000,L,CO,HI,5,B,0.0,0,0.0,0,0.0,0,0.0,0,23.7,498.0,0.0,0.0,14.2,2019,-2.8201947543290538,-0.5798796668026358,blue
DREXEL UNIVERSITY,United States,39.955879,-75.188961,510,550,L,FC,VH,5,B,0.0,0,0.0,0,43.0,364,27.9,453,41.9,366.0,48.4,296.0,23.4,2019,-0.4085314064800693,-0.036913908284748,blue
DUBLIN CITY UNIVERSITY (DCU),Ireland,53.385747,-6.258126,422,391,L,CO,HI,3,A,14.7,501,30.7,318,42.9,366,15.7,601,70.6,247.0,53.8,269.0,27.0,2019,0.3855815061537574,1.5458624245136487,blue
DUBLIN INSTITUTE OF TECHNOLOGY (DIT),Ireland,53.35591,-6.256897,800,700,L,CO,HI,3,A,0.0,0,0.0,0,0.0,0,0.0,0,46.6,344.0,52.3,275.0,15.3,2019,-1.9106253014117216,1.7275887185529188,blue
DUKE UNIVERSITY,United States,36.001218125,-78.9381035,26,21,L,FC,VH,5,B,88.2,46,74.7,87,99.3,37,88.2,41,14.3,601.0,55.0,260.0,83.9,2019,5.125677187711927,-1.7405958248454665,red
DURHAM UNIVERSITY,United Kingdom,54.7706375,-1.5738085,74,78,L,FC,VH,5,A,57.1,122,94.1,33,38.0,404,82.5,57,95.5,125.0,87.5,117.0,65.7,2019,4.713011509802708,0.6072597855020677,red
E.A.BUKETOV KARAGANDA STATE UNIVERSITY,Kazakhstan,49.83333,73.1658,700,700,M,FO,MD,4,A,0.0,0,0.0,0,63.0,232,0.0,0,0.0,0.0,0.0,0.0,18.6,2019,-1.8479622846399524,-0.8242609527749408,blue
EAST CHINA NORMAL UNIVERSITY,China,31.2289065,121.4010935,510,550,L,CO,VH,4,A,0.0,0,0.0,0,36.2,419,27.2,458,49.9,330.0,44.7,315.0,23.4,2019,-0.5678794139238301,0.7000134012125633,blue
EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,China,31.8408885,117.26286,540,600,L,CO,VH,4,A,0.0,0,0.0,0,0.0,0,70.3,99,0.0,0.0,0.0,0.0,22.5,2019,-1.1453410932966397,-0.5042039913144456,blue
EBERHARD KARLS UNIVERSITÄT TÜBINGEN,Germany,48.530942,9.0477205,168,164,L,FC,VH,5,A,45.1,172,28.4,347,90.5,84,18.0,583,61.5,284.0,35.9,381.0,47.6,2019,2.2176405277161684,-0.8052883900231175,blue
ECOLE DES PONTS PARISTECH,France,48.841218,2.5877245,263,270,S,FO,VH,5,A,10.0,501,64.2,112,86.5,110,14.3,601,27.1,471.0,100.0,21.0,37.0,2019,1.87997240093018,-0.0168664801239177,blue
ECOLE NORMALE SUPÉRIEURE DE CACHAN,France,48.788748,2.326632,305,330,S,CO,VH,5,A,15.4,501,10.6,501,93.7,72,27.1,459,21.2,513.0,35.7,383.0,34.3,2019,0.7919088338508946,-1.0931737877891263,blue
ECOLE POLYTECHNIQUE,France,46.520378,6.565148,65,59,S,CO,VH,5,A,46.8,163,99.7,12,99.9,25,47.3,262,95.4,127.0,95.8,75.0,67.9,2019,4.838141508019043,0.4081046459518386,red
EDINBURGH NAPIER UNIVERSITY,United Kingdom,55.933638,-3.213665,1000,1000,M,CO,HI,3,A,0.0,0,0.0,0,0.0,0,0.0,0,41.7,369.0,92.5,89.0,14.2,2019,-2.2668563693864705,2.4368149414726115,blue
EDITH COWAN UNIVERSITY (ECU),Australia,-33.367732,115.653393,800,800,L,CO,HI,3,A,0.0,0,0.0,0,0.0,0,0.0,0,64.6,266.0,76.8,162.0,15.3,2019,-1.726220963419965,2.421851208708688,blue
EINDHOVEN UNIVERSITY OF TECHNOLOGY,Netherlands,51.442164898,5.487164718,99,104,M,FO,VH,4,A,29.7,275,51.2,165,82.1,136,94.9,25,97.7,99.0,47.5,302.0,59.8,2019,3.653238881657736,0.6598142032948129,red
EMORY UNIVERSITY,United States,33.76856675,-84.38637825,148,147,L,FC,VH,5,B,27.2,310,12.3,501,99.6,35,62.0,140,52.7,321.0,47.4,303.0,49.6,2019,2.4198426310889194,-0.6635027799571624,blue
EOTVOS LORAND UNIVERSITY,Hungary,47.4906845,19.058448,750,700,L,FO,VH,5,A,20.8,389,0.0,0,0.0,0,0.0,0,0.0,0.0,16.8,563.0,17.1,2019,-1.838989789843604,-0.959839913807142,blue
ERASMUS UNIVERSITY ROTTERDAM,Netherlands,51.91816,4.526045,179,147,L,FO,VH,5,A,34.1,234,45.4,195,43.1,362,59.3,165,74.1,230.0,71.6,182.0,46.1,2019,2.704904013996247,0.2976373144699819,blue
ESCP EUROPE,France,48.8645195,2.38084,1000,1000,S,SP,MD,5,B,0.0,0,58.1,132,0.0,0,0.0,0,100.0,17.0,99.9,22.0,0.0,2019,-1.1476796447935562,2.166824501096291,blue
ESCUELA SUPERIOR POLITÉCNICA DEL LITORAL - ESPOL,Ecuador,-2.146366,-79.965626,1000,1000,M,FO,HI,4,A,0.0,0,26.0,374,27.1,537,0.0,0,18.1,563.0,0.0,0.0,14.2,2019,-2.478172447917557,-0.1992541128361648,blue
"ESSEC BUSINESS SCHOOL, PARIS",France,49.0334435,2.0775355,1000,1000,M,SP,VH,5,B,0.0,0,77.1,85,0.0,0,32.7,396,99.7,58.0,92.4,90.0,0.0,2019,-0.6230908746250909,2.0534810647445507,blue
ETH ZURICH (SWISS FEDERAL INSTITUTE OF TECHNOLOGY),Switzerland,46.520378,6.565148,7,10,L,CO,VH,5,A,98.2,23,96.2,27,82.4,131,98.7,15,100.0,18.0,98.6,49.0,95.3,2019,6.693955715454623,0.2128318289490592,red
EWHA WOMANS UNIVERSITY,South Korea,37.559188,126.945498,319,299,L,FC,HI,5,B,20.7,393,18.2,491,85.8,112,15.5,601,10.6,601.0,43.1,326.0,33.1,2019,0.7579500819483318,-1.144512421291501,blue
FAR EASTERN FEDERAL UNIVERSITY,Russia,43.1177777878,131.893055566,550,650,L,CO,HI,5,A,0.0,0,0.0,0,79.8,149,0.0,0,20.0,536.0,42.6,332.0,22.1,2019,-0.8322373854394128,-0.6382099251863995,blue
FENG CHIA UNIVERSITY,Taiwan,24.1795375,120.6492175,1000,1000,L,FO,VH,4,C,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,15.8,576.0,14.2,2019,-2.990394559551558,-0.0502260518162685,blue
FLINDERS UNIVERSITY,Australia,-35.023065,138.572376,478,600,L,FC,HI,4,A,13.7,501,10.2,501,13.4,601,39.6,328,74.2,228.0,74.8,169.0,24.6,2019,0.1124002017454679,1.5936809806787606,blue
FLORIDA INTERNATIONAL UNIVERSITY,United States,25.7549775,-80.372935,1000,800,XL,CO,VH,4,A,0.0,0,0.0,0,0.0,0,20.8,536,21.1,515.0,16.4,568.0,14.2,2019,-2.382278171808468,0.2319230199339813,blue
FLORIDA STATE UNIVERSITY,United States,30.4406285,-84.291384,472,440,XL,FC,HI,5,A,25.8,323,31.1,310,12.4,601,40.3,322,12.2,601.0,6.5,601.0,25.0,2019,-0.052411535168198,-1.2092842941429742,blue
FORDHAM UNIVERSITY,United States,40.861041,-73.88549,1000,1000,L,CO,HI,5,B,0.0,0,0.0,0,26.7,544,0.0,0,32.7,436.0,35.1,386.0,14.2,2019,-2.308037596507828,-0.031471924247589,blue
FREIE UNIVERSITÄT BERLIN,Germany,52.4536695,13.29132,130,125,XL,FC,HI,4,A,78.4,66,49.1,171,6.8,601,49.6,237,64.0,271.0,50.5,289.0,53.4,2019,2.8929914196067466,0.3206393554603612,red
FU JEN CATHOLIC UNIVERSITY,Taiwan,25.034333,121.433557,1000,1000,L,FC,HI,4,B,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-3.108564534373996,-0.3009237337161131,blue
FUDAN UNIVERSITY,China,31.298891,121.502119,44,40,XL,FC,VH,5,A,81.8,61,95.9,31,84.7,119,58.6,173,89.3,170.0,39.2,353.0,77.6,2019,5.082177800172766,-0.7468012370564187,red
GAZI ÜNIVERSITESI,Turkey,39.927103,32.81892625,1000,1000,XL,CO,VH,4,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-3.108564534373996,-0.3009237337161131,blue
GEORG-AUGUST-UNIVERSITÄT GÖTTINGEN,Germany,51.5379655,9.937521,197,181,XL,FC,VH,5,A,50.1,147,19.7,469,68.5,207,23.8,497,47.0,341.0,27.5,449.0,44.3,2019,1.8042401435746784,-1.0286113850708345,blue
GEORGE MASON UNIVERSITY,United States,38.8310085,-77.307772,1000,1000,L,CO,VH,3,A,0.0,0,0.0,0,0.0,0,21.0,533,0.0,0.0,16.1,573.0,14.2,2019,-2.892233078639617,0.6111869602955815,blue
GEORGE WASHINGTON UNIVERSITY,United States,38.901261,-77.0506,345,352,L,FC,VH,5,B,28.2,297,24.9,391,31.5,484,34.3,371,40.5,376.0,50.1,290.0,31.5,2019,0.8865124678499935,-0.2901080385521464,blue
GEORGETOWN UNIVERSITY,United States,38.907701875,-77.072684,226,227,L,FC,VH,5,B,35.1,225,38.7,238,69.7,200,27.3,456,21.5,512.0,46.4,306.0,40.8,2019,1.678931928889983,-1.0117973148590815,blue
GEORGIA INSTITUTE OF TECHNOLOGY (GEORGIA TECH),United States,33.7763205,-84.394711,69,70,L,CO,VH,5,A,73.5,75,74.6,88,23.5,597,100.0,6,42.4,364.0,70.9,187.0,67.4,2019,4.361712054625754,-0.4558031658534416,red
GEORGIA STATE UNIVERSITY,United States,33.7539675,-84.386814,750,800,L,CO,VH,5,A,0.0,0,0.0,0,0.0,0,28.3,447,0.0,0.0,0.0,0.0,17.1,2019,-2.0725537417454207,-1.04548739822004,blue
GERMAN JORDANIAN UNIVERSITY,Jordan,32.022,35.873,800,1000,S,FO,HI,2,A,0.0,0,0.0,0,36.7,415,0.0,0,52.0,324.0,33.1,404.0,15.3,2019,-2.2457171120509494,2.0419406247745195,blue
GIFU UNIVERSITY,Japan,35.4635545,136.737833,700,700,M,FC,HI,4,A,0.0,0,0.0,0,71.5,190,0.0,0,0.0,0.0,0.0,0.0,18.6,2019,-1.787688912505758,-0.870393520063303,blue
"GOLDSMITHS, UNIVERSITY OF LONDON",United Kingdom,51.474853,-0.03717475,396,398,M,FO,VH,5,A,21.2,385,8.2,501,23.5,599,25.8,469,84.7,190.0,95.8,76.0,28.3,2019,0.89138943769511,1.2385859327032456,blue
"GRENOBLE INP, GRENOBLE INSTITUTE OF TECHNOLOGY",France,45.203003,5.703201,1000,1000,M,SP,HI,5,A,0.0,0,35.2,271,0.0,0,0.0,0,34.5,424.0,74.1,171.0,0.0,2019,-2.058716845127633,0.7873475769464913,blue
GRIFFITH UNIVERSITY,Australia,-27.549348,153.0593735,329,325,XL,FC,VH,3,A,24.0,341,24.4,396,14.9,601,47.0,268,98.3,93.0,54.4,265.0,32.1,2019,1.0645434334231896,2.042052387567789,blue
GUNMA UNIVERSITY,Japan,36.407175,139.061455,750,800,M,FO,VH,4,A,0.0,0,0.0,0,46.8,331,19.5,561,18.9,554.0,0.0,0.0,17.1,2019,-1.838075325332185,-0.3827284366540953,blue
GWANGJU INSTITUTE OF SCIENCE AND TECHNOLOGY (GIST),South Korea,35.226756,126.840281,315,339,S,FO,VH,3,A,9.7,501,4.0,501,39.8,389,100.0,3,9.9,601.0,9.0,601.0,33.3,2019,0.4537169555583585,-0.0052322445656522,blue
HACETTEPE UNIVERSITY,Turkey,39.867573,32.734499,1000,800,XL,FC,HI,4,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-2.869652639487174,-0.3664140931962613,blue
HALLYM UNIVERSITY,South Korea,37.391832,126.96195,600,700,M,FC,VH,3,B,0.0,0,0.0,0,85.3,115,0.0,0,0.0,0.0,0.0,0.0,20.4,2019,-1.6606443905987045,-0.336369242598198,blue
HANYANG UNIVERSITY,South Korea,37.5590125,127.04444425,151,155,L,FC,VH,4,B,43.5,178,67.8,103,78.6,155,30.6,421,27.6,470.0,37.3,370.0,49.4,2019,2.448767305661393,-0.6266867839250114,blue
HARBIN INSTITUTE OF TECHNOLOGY,China,22.589078,113.963239,285,325,L,FO,VH,4,A,22.1,374,9.5,501,56.0,281,65.8,123,10.2,601.0,11.6,601.0,35.3,2019,0.6883006255359297,-0.8142605479020854,blue
HARVARD UNIVERSITY,United States,42.3737614375,-71.1181085,3,3,L,FC,VH,5,B,100.0,1,100.0,1,99.3,40,99.8,9,92.1,151.0,75.7,164.0,98.5,2019,6.7525224940744994,-0.3925900006567994,red
HEBREW UNIVERSITY OF JERUSALEM,Israel,31.776654,35.1986715,154,145,L,FC,VH,5,A,40.1,189,31.9,295,81.8,139,46.8,270,67.1,255.0,13.8,601.0,49.1,2019,2.380574777493737,-0.988057583862611,blue
HEC PARIS,France,48.7571595,2.169608,1000,1000,S,SP,VH,5,B,18.7,437,96.0,30,0.0,0,66.5,119,100.0,26.0,100.0,18.0,0.0,2019,0.2918375684151392,2.079140847411116,blue
HERIOT-WATT UNIVERSITY,United Kingdom,55.905496378,-3.318665392,302,312,M,CO,VH,4,A,15.1,501,40.8,226,34.7,438,37.4,345,98.5,89.0,96.8,66.0,34.4,2019,1.7206878831588768,1.98028076007494,blue
HIROSHIMA UNIVERSITY,Japan,34.400969,132.713078,321,322,L,FC,VH,4,A,24.5,334,11.8,501,84.1,122,17.0,594,12.7,601.0,16.7,566.0,32.8,2019,0.3883418728152802,-0.8898550213652331,blue
HITOTSUBASHI UNIVERSITY,Japan,35.707216,139.45988525,456,430,M,SP,HI,5,A,21.5,382,63.9,114,34.6,439,4.4,601,25.2,487.0,26.8,456.0,25.5,2019,0.3396387021887662,-0.8579939262048509,blue
HOKKAIDO UNIVERSITY,Japan,43.073199,141.3424105,128,122,L,FC,VH,5,A,55.5,131,54.6,148,87.2,107,33.3,382,19.5,541.0,14.6,601.0,53.6,2019,2.606329953927981,-1.8842791025247327,red
HOLY SPIRIT UNIVERSITY OF KASLIK,Lebanon,33.9819,35.6187,700,1000,M,FC,LO,4,A,0.0,0,0.0,0,41.8,371,0.0,0,98.8,76.0,38.3,361.0,18.6,2019,-1.4081280672592649,1.4939824402319832,blue
HONG KONG BAPTIST UNIVERSITY (HKBU),Hong Kong,22.3046025,114.179821,277,299,M,FC,HI,2,A,15.8,501,14.3,501,40.5,379,52.0,214,100.0,53.0,89.7,107.0,35.8,2019,1.3781216462101884,3.15415122882986,blue
HOWARD UNIVERSITY,United States,38.921405,-77.020477,510,600,M,FC,HI,5,B,0.0,0,0.0,0,88.6,91,0.0,0,0.0,0.0,0.0,0.0,23.4,2019,-1.0872318210008134,-1.6955858642577872,blue
HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,China,30.582553,114.255227,415,480,XL,FC,VH,4,A,19.8,415,21.9,434,17.9,601,62.7,133,13.1,601.0,7.9,601.0,27.4,2019,-0.0112608161557594,-0.5103993529148095,blue
HUFS – HANKUK (KOREA) UNIVERSITY OF FOREIGN STUDIES,South Korea,37.595718,127.059692,387,397,L,CO,HI,4,B,12.6,501,22.1,431,84.0,123,2.1,601,42.9,362.0,40.8,342.0,28.7,2019,0.3139165208933073,0.054565577122863,blue
HUMBOLDT-UNIVERSITÄT ZU BERLIN,Germany,52.52186,13.3797865,121,120,XL,FC,HI,5,A,86.9,50,57.8,134,13.6,601,33.9,374,60.7,285.0,36.9,372.0,55.1,2019,3.055990546169153,-0.7039502402772452,red
HUNAN UNIVERSITY,China,28.228782,112.9962825,750,750,XL,CO,VH,4,A,0.0,0,0.0,0,0.0,0,47.6,256,0.0,0.0,0.0,0.0,17.1,2019,-1.935160234067376,-0.4067079403757005,blue
ILLINOIS INSTITUTE OF TECHNOLOGY,United States,41.8348405,-87.627396,426,395,M,CO,VH,5,B,18.0,456,8.0,501,22.6,601,41.5,314,19.2,547.0,100.0,14.0,26.9,2019,0.5367916827815612,0.3620690456815396,blue
IMAM ABDULRAHMAN BIN FAISAL UNIVERSITY (IAU) (FORMERLY UNIVERSITY OF DAMMAM),Saudi Arabia,26.40989425,50.0996635,590,1000,L,FC,MD,3,A,0.0,0,0.0,0,67.4,211,0.0,0,99.4,69.0,0.0,0.0,20.8,2019,-1.4594075375713322,1.3614667245082892,blue
IMPERIAL COLLEGE LONDON,United Kingdom,51.4985565,-0.1769325,8,8,L,FC,VH,5,A,98.7,19,99.9,7,99.9,23,67.8,112,100.0,44.0,100.0,13.0,93.3,2019,6.508627764270253,0.1145366364946183,red
INDIAN INSTITUTE OF SCIENCE (IISC) BANGALORE,India,13.0194445,77.5667375,170,190,S,SP,VH,5,A,35.0,227,16.3,501,55.8,282,100.0,2,1.6,601.0,2.0,601.0,47.1,2019,1.8637604062108368,-1.907355031285767,blue
INDIAN INSTITUTE OF TECHNOLOGY BOMBAY (IITB),India,19.133772,72.9150845,162,179,M,CO,VH,4,A,52.5,139,72.9,93,43.3,359,54.1,199,4.4,601.0,1.8,601.0,48.2,2019,2.1515455028917745,-1.3720484821852574,blue
INDIAN INSTITUTE OF TECHNOLOGY DELHI (IITD),India,26.1900805,91.691911,172,172,M,CO,VH,4,A,46.8,162,65.5,107,21.0,601,84.0,53,3.1,601.0,1.6,601.0,46.6,2019,2.096996460049459,-1.1996001257356066,blue
INDIAN INSTITUTE OF TECHNOLOGY GUWAHATI (IITG),India,26.1900805,91.691911,472,550,M,CO,VH,2,A,13.0,501,14.1,501,26.4,549,64.6,127,1.8,601.0,1.6,601.0,25.0,2019,-0.7057386710260022,0.5436988149173078,blue
INDIAN INSTITUTE OF TECHNOLOGY KANPUR (IITK),India,26.507602,80.226508,283,293,M,CO,VH,4,A,32.5,252,36.7,253,17.6,601,75.6,77,2.1,601.0,1.4,601.0,35.6,2019,0.915242765528116,-0.9823264442984,blue
INDIAN INSTITUTE OF TECHNOLOGY KHARAGPUR (IITKGP),India,22.317843,87.308865,295,308,M,FO,VH,4,A,26.5,314,44.3,202,18.3,601,76.8,74,9.9,601.0,1.0,601.0,34.7,2019,0.9395545512031128,-0.8337204237783366,blue
INDIAN INSTITUTE OF TECHNOLOGY MADRAS (IITM),India,12.994502,80.23696,264,264,M,CO,VH,4,A,35.2,224,45.9,191,29.8,502,58.7,172,3.3,601.0,1.6,601.0,36.7,2019,1.0604370031865424,-1.0855038743586656,blue
INDIAN INSTITUTE OF TECHNOLOGY ROORKEE (IITR),India,29.862374,77.894583,381,440,M,FO,VH,5,A,13.5,501,21.6,439,16.8,601,89.5,36,,,2.6,601.0,29.0,2019,0.5519176323621701,-0.823453692192149,blue
INDIANA UNIVERSITY BLOOMINGTON,United States,39.16719,-86.520913,323,304,XL,FC,VH,5,A,42.7,183,31.2,306,26.2,551,19.7,554,41.6,370.0,22.1,495.0,32.7,2019,0.8796156228532139,-0.8195745778221702,blue
INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,United States,39.77554225,-86.17462225,570,650,L,FC,HI,3,A,0.0,0,0.0,0,76.6,164,0.0,0,0.0,0.0,0.0,0.0,21.4,2019,-1.605456375060052,-0.3163024269794617,blue
INHA UNIVERSITY,South Korea,37.449999,126.656956,560,650,L,FC,HI,4,B,0.0,0,0.0,0,72.3,185,0.0,0,0.0,0.0,0.0,0.0,21.8,2019,-1.485965187786963,-0.9349632349412468,blue
INSEAD (FRANCE),France,48.405608,2.685085,1000,1000,S,SP,VH,4,B,27.8,301,93.8,36,78.7,154,56.6,185,100.0,8.0,100.0,1.0,0.0,2019,0.7151207577941144,2.229646774671341,blue
INSTITUT NATIONAL DES SCIENCES APPLIQUÉES DE LYON (INSA),France,45.7825575,4.8724655,478,460,M,FO,VH,4,A,9.5,501,35.6,268,47.7,322,8.1,601,34.7,419.0,86.1,123.0,24.6,2019,0.2550694856728306,0.9144928452079414,blue
INSTITUTO POLITÉCNICO NACIONAL (IPN),Mexico,21.014691,-101.503426,700,700,XL,CO,VH,4,A,19.6,418,41.7,220,0.0,0,0.0,0,0.0,0.0,0.0,0.0,18.6,2019,-1.5109397186989062,-0.6393817233778263,blue
INSTITUTO TECNOLÓGICO AUTONOMO DE MÉXICO (ITAM),Mexico,19.3448635,-99.199948,700,700,M,FO,HI,4,B,0.0,0,45.9,190,0.0,0,0.0,0,61.5,283.0,0.0,0.0,18.6,2019,-1.3230582278388014,0.4045609818594914,blue
INSTITUTO TECNOLÓGICO DE BUENOS AIRES (ITBA),Argentina,-34.603039,-58.367632,590,600,S,CO,MD,4,B,0.0,0,30.4,321,61.1,244,0.0,0,19.1,551.0,15.3,587.0,20.8,2019,-0.9498147947153128,-0.3774235657415056,blue
INTERNATIONAL ISLAMIC UNIVERSITY MALAYSIA (IIUM),Malaysia,3.250806,101.733462,700,750,L,FC,HI,3,A,0.0,0,0.0,0,26.6,545,0.0,0,41.0,374.0,67.7,203.0,18.6,2019,-1.5142667884568644,1.7232980850172908,blue
IOWA STATE UNIVERSITY,United States,42.026508,-93.64733,489,480,XL,CO,VH,5,A,20.8,392,11.4,501,18.8,601,39.9,324,32.5,438.0,21.9,499.0,24.0,2019,-0.1596603976160629,-0.6223145275845757,blue
IRAN UNIVERSITY OF SCIENCE AND TECHNOLOGY,Iran,35.742436,51.502219,650,600,L,FO,VH,4,A,0.0,0,0.0,0,0.0,0,80.2,62,,0.0,0.0,0.0,20.2,2019,-0.9692100215549192,0.1058541976613273,blue
ISTANBUL TECHNICAL UNIVERSITY,Turkey,35.119097,33.942284,700,650,XL,FO,VH,5,A,17.0,482,46.7,186,0.0,0,0.0,0,0.0,0.0,0.0,0.0,18.6,2019,-1.297250156627574,-1.2833804404356637,blue
ISTANBUL UNIVERSITY,Turkey,41.014133,28.962753,1000,1000,XL,FC,HI,5,A,17.0,481,18.6,487,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-2.513381100811028,-1.0579898301160937,blue
ITMO UNIVERSITY,Russia,59.9564,30.31,520,650,M,FO,VH,5,A,0.0,0,0.0,0,74.2,179,0.0,0,17.2,573.0,36.9,373.0,23.0,2019,-0.8782613321320241,-0.751029485723045,blue
